大受好評,高興
小鬼,其他（負）
飽受輿論批評,難過
遜,其他（負）
兵不血刃,其他（正）
又要開始上班,其他（負）
我們不適合,難過
已經到了,高興
長大,高興
袖手旁觀,其他（負）
絆了一跤,生氣
趕快,害怕
結婚證書,高興
及時,其他（正）
迴避,其他（負）
高額舉債,難過
狹小,其他（負）
拖垮,害怕
哀慟,害怕
坦言,難過
莫忘初衷,其他（負）
不清楚,害怕
死訊,害怕
謝禮,其他（正）
天價,其他（負）
毅立,其他（正）
沒心情,生氣
永遠地失去,難過
還不錯,其他（正）
離婚了,難過
騙得一愣一愣,生氣
丈夫與小三,生氣
茫然,其他（負）
丟給,難過
名符其實,其他（正）
突,驚訝
不能認同,其他（負）
嚇壞,害怕
十分不忍,害怕
婚禮,其他（正）
好餓,難過
很重的呼吸聲,其他（負）
人醜吃草,難過
你這種人,生氣
你在說什麼,生氣
不好的習慣,生氣
不太好過,害怕
囉,其他（正）
無法在,難過
甜蜜,高興
天兵,生氣
心生疑慮,害怕
掌握行蹤,其他（正）
OMG,驚訝
品嚐,其他（正）
不能見面,難過
未老先衰,害怕
還算好,其他（正）
智能障礙,害怕
沒機會,其他（負）
冗長乏味,其他（負）
燒掉,其他（負）
控制火勢,其他（正）
要多加留意,生氣
又髒,其他（負）
總算是,其他（正）
丟了一句,生氣
信任,其他（正）
表現優異,高興
想去,高興
最稱職,其他（正）
講不聽,生氣
你懂得,高興
膽汁,其他（負）
叫不醒,生氣
大奶,其他（正）
找的到,其他（正）
無惡意,其他（正）
個性軟弱,難過
孝順,高興
呆了,其他（負）
吞口水,害怕
苦,害怕
宛如至寶,其他（正）
恐會,生氣
神不知鬼不覺,害怕
謝謝啦,高興
砸了下去,其他（負）
症候群,其他（負）
我幹嘛,生氣
資源,其他（正）
色情,其他（負）
今生所愛,其他（正）
寧死也要,難過
簡單方便,其他（正）
經營,其他（正）
回家過年,其他（正）
感到不適,其他（負）
一度以為,驚訝
倒閉,其他（負）
紅暈,其他（正）
甘甜,其他（正）
直率,其他（正）
奇杷,其他（負）
都不願意,其他（負）
這麼準,其他（正）
怪咖,其他（負）
衝刺,其他（正）
譽為,其他（正）
差點,其他（負）
致命傷,生氣
甚感欣慰,高興
要的人不是我,難過
回家,其他（正）
憂傷,難過
面對自己,其他（正）
快去,其他（負）
無法接受,害怕
摸出頭緒,其他（正）
不生氣,其他（正）
一顆心懸在,害怕
死命,害怕
安眠藥,其他（負）
流下了眼淚,難過
錢花到,其他（負）
薪水都拿走,生氣
打麻將,其他（負）
扯開,害怕
出了一些問題,其他（負）
諱莫如深,其他（負）
恐懼,害怕
沒事+不要,其他（負）
沒有人會,其他（負）
沒有人有,其他（負）
誰都不要,難過
莫非,驚訝
有仇,生氣
囂張行徑,難過
嚴重嗆傷,生氣
意味深長,難過
設備完整,高興
所以不需要,生氣
強烈幻覺,生氣
自白,其他（負）
一片靜默,其他（負）
仍,難過
不喜歡,其他（負）
巨細靡遺,其他（正）
已無夫妻情份,難過
無法割捨,難過
雙手合十,其他（正）
多聊一些,其他（正）
加劇,其他（負）
開心起來,其他（正）
^■^,高興
大心,高興
記著你,難過
尤其是你,生氣
差不多,其他（正）
對自己有利,其他（正）
還給妳,難過
蠻正,高興
輸到,生氣
超級期待,高興
上門求救,害怕
離去,害怕
天然,其他（負）
要有自覺,其他（正）
中鏢,生氣
感到憂心,生氣
亮眼,其他（正）
忘記帶鑰匙,難過
跨越重重障礙,其他（正）
一度誤以為,其他（負）
倒不是,其他（負）
喔喔喔,其他（正）
放槍,其他（負）
唬的,其他（負）
呼籲,害怕
出+名,其他（正）
不可饒恕,生氣
喧鬧,其他（正）
道別時,難過
好心情,高興
不是很方便,其他（負）
子宮頸癌,害怕
老骨頭,其他（負）
唸唸有詞,難過
流露,害怕
唉壓,其他（負）
令人滿足,高興
疲勞,難過
討拍,難過
有我自己,其他（正）
強烈譴責,難過
沾黏,害怕
我難過,難過
站在消費者角度,其他（正）
救護車,害怕
負面教材,難過
同場加映,其他（正）
地震,生氣
全責,其他（負）
歡呼,高興
窗戶都是密閉,害怕
不堪負荷,其他（負）
交往將滿,高興
可以吃豆腐,其他（正）
竄出,其他（負）
無法承受打擊,害怕
紅唇,其他（正）
齁,其他（正）
意氣用事,其他（負）
頭暈,害怕
大聲嚷嚷,難過
糊弄,其他（負）
拭目以待,其他（正）
嚴加控管,害怕
大+富大貴,其他（正）
發抖,害怕
還虧你,生氣
老頭,生氣
亂叫,其他（負）
好聲好氣,其他（正）
嘶啞,其他（負）
體貼,其他（正）
每每想去,其他（負）
雙冠王,高興
別鬧,其他（負）
凹了一大洞,其他（負）
愛得欲生欲死,高興
一竅不通,其他（負）
一無所獲,難過
腹瀉,生氣
愧疚,害怕
獨有,其他（正）
真是太開心,高興
只有更好,其他（正）
我輸你,生氣
防火巷,害怕
大哭,難過
守在電視前,高興
要不要緊,害怕
資深,其他（正）
短路,害怕
下好大,生氣
睡醒,高興
配不上,難過
不甘心,生氣
一片茫然,驚訝
吃上官司,其他（負）
搞錯了,其他（負）
嚴肅,其他（負）
廢棄的,害怕
天使,其他（正）
吩咐小弟,其他（負）
迷途而不知返,其他（負）
愛的權利,其他（正）
紙醉金迷,其他（負）
甩到地上,生氣
接觸毒品,難過
讚美,其他（正）
名氣,其他（正）
一兵一卒,其他（正）
大大的滿足,其他（正）
康復,其他（正）
溫和,其他（正）
人擠人,其他（負）
差別待遇,生氣
沒有指紋,其他（負）
真的假的,驚訝
要誠實面對,其他（負）
變了樣,生氣
每況愈下,害怕
中醫,其他（正）
花好幾天,其他（負）
好印象,其他（正）
嘿嘿嘿,其他（正）
照護,高興
驕傲,高興
洩了行蹤,其他（負）
妖魔,害怕
飽受批評,其他（負）
幹你媽,生氣
自討沒趣,難過
蓄水量偏低,生氣
太平洋沒加蓋,生氣
暴漲,其他（負）
為什麼又,生氣
在等,其他（負）
這下好了,其他（負）
糟糕,其他（負）
震驚社會,生氣
墮胎,害怕
強制回收,難過
再挨,其他（負）
必吃,其他（正）
夠挺,其他（正）
作罷,難過
想省錢,其他（負）
陰霾,其他（負）
沒打算煞車,害怕
猝死,生氣
悅耳,高興
血案,害怕
對話也少了,難過
交往,其他（正）
太幸福,高興
不敢置信,驚訝
絕望,難過
過於頻繁,其他（負）
上億元遺產,驚訝
酒店公關,難過
幹你娘,生氣
禽流感,生氣
太瞥扭,其他（負）
年年歲歲花相似,難過
入圍,其他（正）
繼續過日子,難過
什麼？,驚訝
收益,其他（正）
打籃球,其他（正）
敗家,難過
揭發,難過
驚艷,高興
有氣質,其他（正）
那種,其他（負）
FUCK,生氣
互開玩笑,高興
一舉擒賊,高興
走走,其他（正）
扼腕,害怕
腫包,害怕
陰+謀,生氣
火花,害怕
洩漏,其他（負）
沒上,難過
仁慈,高興
苦無上場機會,害怕
拿生命混飯吃,難過
火苗,生氣
荷槍實彈,其他（正）
沒有回應,其他（負）
從不放棄,其他（正）
賜我,高興
啪地一聲,害怕
冷處理,難過
貝戈戈,生氣
不可輕忽,生氣
利誘,其他（負）
為善者少,生氣
驚奇,驚訝
無暇顧及,其他（負）
揍得,生氣
嘗試著快樂,難過
沒一下子就,其他（負）
悶悶的,難過
不想和妳說話,生氣
沒事,其他（正）
正義,高興
打死我我都不,生氣
沒幾個人來,難過
撐不下去,難過
卸了妝,害怕
到底為何,生氣
貌不驚人,其他（負）
令人不忍,害怕
原本期待,其他（負）
第一次吃到,其他（正）
形同陌路,難過
急忙想與我道別,難過
病史,害怕
改變的力量,高興
金錢流向,其他（負）
煩死了,生氣
心卻碎了,害怕
日前被逮,難過
基督,害怕
股票當壁紙,其他（負）
通緝,其他（負）
印象扣分,害怕
宣告不治,害怕
療癒,其他（正）
汙染,其他（負）
失敗收場,害怕
病倒,難過
一片混亂,生氣
紅包拿來,其他（正）
喜翻,高興
不信這套,其他（負）
不能亂動,害怕
傷,其他（負）
爆料,驚訝
快活,其他（正）
沒人緣,其他（負）
造訪,其他（正）
溜了,其他（負）
空前挫敗,害怕
滲透,其他（負）
不易發覺,生氣
情緒不穩,其他（負）
用力地踩,其他（負）
一點動靜也沒有,害怕
突然,驚訝
比死還要安+靜,其他（負）
續拚,其他（正）
就跑,害怕
好好的平地,害怕
關門,其他（負）
淺層地震,生氣
幹勁十足,其他（正）
下雨,其他（負）
奇妙,其他（正）
視力恢復,其他（正）
營養不良,其他（負）
太爽,高興
順手,其他（正）
還有很多事情,害怕
笑得非常曖昧,其他（負）
陌生,難過
戴不上,其他（負）
痛徹心扉,難過
失物招領,其他（負）
安全降落,其他（正）
拼命努力,其他（正）
失去了意識,其他（負）
壁紙,其他（負）
年紀大了,其他（負）
一轉眼,驚訝
被攻擊,害怕
怕他,害怕
出國旅遊,高興
訂婚,其他（正）
元嬰,害怕
打理,其他（正）
大概不會,其他（負）
人質,生氣
熱門,其他（正）
大聲吼叫,生氣
加油,其他（正）
疫情嚴重,生氣
沒什麼特別的,其他（負）
嗆傷,難過
徹底根除,其他（負）
眼淚,難過
誰也無法,難過
懶的起床,其他（負）
圓滿,高興
停經,難過
自顧自,其他（正）
顛峰,其他（正）
管大家的,其他（正）
穩穩的,其他（正）
甩開,其他（負）
輾轉難眠,難過
你也從未想知道,生氣
錄影存證,生氣
還以為,其他（正）
洗腎,害怕
趕了過去,害怕
消除疲憊,其他（正）
最為反對,難過
太猛,其他（負）
拍拍,其他（正）
靈異事件,害怕
乾嘔,害怕
幹機掰,生氣
調養身體,其他（負）
什麼期待,其他（負）
吃屎,生氣
不想繳費,生氣
事態嚴重,生氣
奔回,害怕
不適合,其他（負）
=+=,其他（負）
嚷,其他（負）
踢椅子,其他（負）
迎刃而解,其他（正）
喜獲麟兒,高興
躲藏,其他（負）
安分,其他（正）
縱然,其他（負）
給你喝,其他（正）
咽了一口口水,害怕
殺人重罪,難過
再不搞定,害怕
真的很開心,高興
沈默良久,難過
才不想,其他（負）
聯絡不成,其他（負）
老公打老婆,生氣
煥然一新,其他（正）
請喝涼的,其他（正）
生命教育,其他（正）
血池,害怕
和樂,高興
一氣之下,難過
這點就夠了,其他（正）
墮落,害怕
沒綁安全帶,難過
很蠢,其他（負）
連上了幾天班,其他（負）
BUG,其他（負）
輕柔嗓音,其他（正）
送醫急救,生氣
加碼金,其他（正）
關機,其他（負）
自信,其他（正）
都沒關係,其他（負）
自保,生氣
生活困苦,害怕
怪別人,生氣
偷運,難過
會不爽,生氣
一片空白,生氣
一槍一彈,其他（正）
染血,生氣
沒胃口,難過
現在卻,其他（負）
正當我,驚訝
很舒服,高興
嚇了一大跳,驚訝
血淚,難過
戾氣,害怕
壓抑,其他（負）
本,害怕
一無所知,其他（負）
侷限,其他（負）
不存在了,其他（負）
為什麼還要,難過
每賣,其他（正）
淡淡的笑著,高興
胡說+八道,生氣
奇幻,驚訝
不收錢,其他（正）
工作量大減,害怕
碰頭,其他（正）
卻沒人,其他（負）
不遲,其他（正）
渺無人煙,害怕
落跑,害怕
天然環保,其他（正）
羨慕,難過
血海,害怕
已分居,害怕
拉到一旁,其他（負）
最後一次,難過
莫名的空虛,難過
神啊,害怕
印象深刻,其他（正）
混濁,其他（負）
不會自己,生氣
缺點,其他（負）
腦海一片空白,害怕
動粗,難過
不通,其他（負）
未能,害怕
沒好到哪裡去,生氣
不斷傳開,驚訝
美夢,高興
滑稽,其他（正）
桃花符,害怕
打掃了家裡,其他（正）
擦撞,其他（負）
保佑,高興
等了,其他（負）
鎩羽而歸,害怕
被罵,其他（負）
大意不得,生氣
神回,驚訝
作祟,其他（負）
酒店經紀,難過
美好,高興
很害怕,生氣
美女,其他（正）
虛弱,難過
鬧自殺,害怕
慘遭,難過
溫暖你心,其他（正）
有的沒有的,其他（負）
庸人自擾,其他（負）
屍體,害怕
曲終人散,難過
發威,其他（正）
小有名氣,其他（正）
我以為我夠,其他（負）
虛心,其他（正）
應道歉,高興
假的,生氣
送達,其他（正）
不熟練,其他（負）
無關緊要,其他（負）
空屋,害怕
早日康復,高興
回憶,其他（負）
一場誤會,其他（負）
醒了,其他（正）
瘋子,害怕
灼傷,難過
關著燈,其他（負）
最後一根稻草,害怕
經濟不好,難過
回不來了,害怕
體液,生氣
扔下海,其他（負）
民怨,難過
重回正常,其他（正）
忘形,其他（負）
動手玩,高興
做更好的,其他（正）
等整整,生氣
天下無不散,難過
酒醉,其他（負）
別太在意,其他（負）
好想可以不用,難過
一個人的悠閒,其他（正）
大方,其他（正）
不貼心,生氣
神清氣爽,高興
求救,害怕
友善,高興
馬上過來,其他（負）
人倫悲劇,害怕
最危險,生氣
好好活著,其他（正）
油然而生,其他（負）
贏錢,其他（正）
滔滔不絕,其他（負）
只剩,害怕
是不是,生氣
疫情持續,生氣
不領情,難過
妄想,其他（負）
該放棄,難過
好想抱抱,害怕
毆打,難過
不打算,其他（負）
最高分,高興
伸手不見五指,害怕
發寒,害怕
一個人的時候,其他（負）
看著大家的,其他（負）
聖戰,生氣
應付,其他（負）
大敵,其他（負）
死不瞑目,難過
慘重,難過
坐冷板凳,害怕
愛一次,其他（正）
復元迅速,其他（正）
樂在其中,高興
臃腫,其他（負）
追查,其他（負）
炸毀,害怕
回想,難過
好重要,高興
遵守交通規則,其他（正）
機掰,生氣
打烊,其他（負）
抗氧化,其他（正）
凶殘,害怕
敘舊,其他（正）
傲人的紀錄,其他（正）
癱瘓,其他（負）
拒絕我的態度,生氣
婚外情,生氣
首度開放,高興
瞭解,其他（正）
尚未脫離險境,生氣
被煩,生氣
牽起我的手,高興
充滿期待,其他（正）
發呆,其他（負）
生平最恨,生氣
沒做好,其他（負）
嘗嘗看,其他（正）
燒傷,害怕
溺水身亡,害怕
面臨,其他（負）
鑽石級,其他（正）
別指望,其他（負）
腦中一片空白,害怕
聽聽就好,其他（負）
苦無機會,害怕
扯的是,生氣
不會去自己,生氣
一切都會,其他（正）
邋遢,其他（負）
扣薪,其他（負）
驚訝,驚訝
不是嗎,其他（負）
未獲改善,難過
流逝,其他（負）
鬼迷心竅,害怕
更好的,高興
這樣下去,其他（負）
健全身體,其他（正）
嚇死,害怕
下海陪酒,難過
勃然,生氣
沒有人,其他（負）
大雜膾,其他（負）
有笑,高興
肯定和認同,其他（正）
心跳會漏拍,高興
奧客,生氣
不幹了,難過
煽動,其他（負）
想想,其他（負）
太複雜,害怕
存款不足,生氣
紅到,高興
姊弟戀,高興
指教,高興
亂搞,生氣
生命危險,害怕
沒有你,其他（負）
一個人吞下,其他（負）
衝了出去,害怕
路用,其他（負）
很幸福,高興
餓肚子,害怕
天賦,其他（正）
激發,其他（正）
幻想,其他（負）
早就,其他（負）
婉拒,其他（負）
見面的次數逐漸變少,其他（負）
我們打他,生氣
懊悔不已,難過
(+′-`)y,其他（負）
為了生活而努力,其他（正）
故意不還,難過
拍桌,難過
罰款,難過
昏了過去,難過
試試看,其他（正）
跟隨,其他（正）
不像其他,其他（負）
介紹正妹,其他（正）
慢性疾,生氣
厚重,其他（負）
過目,其他（正）
可不可以給我,害怕
急遽惡化,生氣
雋刻,高興
志向不同,其他（負）
不是給你們這種,生氣
又不是沒,其他（負）
因病過世,害怕
乾乾淨淨,其他（正）
收不完,其他（負）
楞楞,其他（負）
迷路,其他（負）
盡了全力,其他（正）
收了錢,其他（負）
被炒,其他（負）
人緣也很好,其他（正）
須動刀,害怕
我明白了,難過
?!,驚訝
神奇,驚訝
誓言,其他（正）
最幸福,高興
出事,生氣
不太樂觀,害怕
破涕為笑,高興
奇怪的,害怕
超自然現象,害怕
全都不會,其他（負）
讓它去,難過
獨到,其他（正）
搶去分,生氣
去挑戰,其他（負）
刀尖,生氣
糾正,難過
過當,難過
寵溺,其他（正）
總被以為,其他（負）
賭覽,生氣
不告而,其他（負）
沒有窗戶,其他（負）
傷心極了,難過
風趣,其他（正）
沒有父親的,其他（負）
幸有,其他（正）
好端端,其他（負）
長槍,害怕
勸,其他（負）
焦屍,害怕
靠著,高興
竄改,其他（負）
不要再想著,生氣
蠻成功,其他（正）
陪著你作夢,其他（負）
吸吮,其他（正）
期望太大,其他（負）
告狀,難過
不方便多談,其他（負）
丟在路邊,害怕
重燃火花,高興
不良示範,難過
腿一軟,害怕
興師問罪,難過
想不開,難過
最舒服,其他（正）
用心,其他（正）
搞得定,其他（正）
明明是,其他（負）
逼使,其他（負）
卻不會說,生氣
失去你,難過
控制自己,其他（正）
買來放生,其他（負）
懼怕,害怕
心理技巧,其他（負）
才行,其他（正）
強上,其他（負）
罹,害怕
失血過多,生氣
如膠似+漆,高興
驚見,驚訝
無法工作,害怕
語帶威脅,難過
共舞,其他（正）
計較,其他（負）
謝謝各位的支持,高興
幫不了,難過
來路不明,生氣
路燈也照不到,害怕
糖尿病,害怕
和樂融融,高興
驚覺,驚訝
告別式,難過
怎麼可能,驚訝
空蕩蕩,其他（負）
指望,其他（負）
踢爆,其他（負）
收到紅單,其他（負）
曬恩愛,高興
調閱監視器,其他（負）
不樂見,其他（負）
擱淺,其他（負）
眼見,生氣
不能住人,其他（負）
不希望看見,其他（負）
太輕鬆,其他（正）
怕會有糾紛,其他（負）
情況緊急,害怕
勞碌,難過
歡慶,高興
別作亂,生氣
和解,高興
足不出戶,害怕
影響到,其他（負）
不見陽光,其他（負）
沒營養,其他（負）
令人意外,驚訝
案情未明朗,其他（負）
夜班,其他（負）
讓自己開心,其他（正）
防腐劑,其他（負）
沒有那回事,難過
沒發現任何侵入的痕跡,其他（負）
鮮血,害怕
省下,其他（正）
諜對諜,其他（負）
遺腹子,難過
管得比較嚴,其他（負）
笑了出來,其他（正）
肅殺,害怕
平安回家,高興
要徹底做好,其他（負）
這麼多,驚訝
太突然,驚訝
絕對不要,其他（負）
沒有妳的存在,其他（負）
滋擾,難過
插車,生氣
以為你會回來,生氣
看不上眼,其他（負）
沒辦法出去玩,其他（負）
騙子,其他（負）
鎖起來,其他（負）
如願,高興
>///<,其他（正）
卻無法,害怕
砍斷了一半,其他（負）
敗在,難過
最好,其他（負）
沒有勇氣,害怕
油光滿面,其他（負）
比較恐怖,害怕
溫柔,其他（正）
快掛,其他（負）
猛按,生氣
增加罹患,生氣
除了,其他（負）
強烈的睡意,其他（負）
穩住,其他（正）
態度差,生氣
減輕噪音,其他（正）
仍造成,害怕
最早到,其他（正）
發傻,其他（負）
記住這,其他（正）
考慮一下,生氣
配合我,其他（正）
末日,生氣
上當,生氣
蒙面,害怕
忙這鳥事,生氣
我都不行,難過
笑意,高興
最高分紀錄,高興
困惑的笑,高興
暈了過去,難過
一眼認出,驚訝
殺身成仁,其他（負）
誰不是如此,其他（負）
滋事,其他（負）
混有,其他（負）
戒毒成功,其他（正）
另找別人,難過
一把鼻涕,害怕
精緻,其他（正）
斷氣,害怕
毛骨悚然,害怕
這一炮,其他（負）
希望你懂,其他（正）
刀子,害怕
黯然,害怕
徒勞無功,其他（負）
背上一堆罵名,生氣
可靠,其他（正）
聊天,其他（正）
聊太,其他（負）
很臭,其他（負）
形跡可疑,其他（負）
從沒想過,其他（負）
有害身心健康,其他（負）
邪惡,生氣
飆罵,難過
親近,其他（正）
浩浩蕩蕩,其他（負）
多好,其他（正）
正面幫助,高興
夭壽,生氣
抱我,其他（正）
攻進,害怕
最多安打,其他（正）
心痛不已,害怕
苦無證據,害怕
障礙,其他（負）
溫暖,其他（正）
終究還是發生,害怕
像極,其他（正）
訴求,難過
泣訴,害怕
拳打腳踢,生氣
聽不懂,其他（負）
忘記自己職責,生氣
環境很差,害怕
約定好的,其他（正）
恢復理智,其他（正）
顧人怨,其他（負）
我愛妳,高興
快意,高興
酗酒,生氣
不會走掉,其他（正）
融化,高興
告白,高興
該做的,其他（正）
遮風避雨,其他（正）
暗中,害怕
凶手,生氣
好想你,難過
哇咧,生氣
淌著,其他（負）
接觸不良,其他（負）
來去自如,其他（正）
生死殊途,害怕
手尾錢,難過
變更好,其他（正）
賣生氣,害怕
=_=,其他（負）
蠻有趣,其他（正）
不自在,其他（負）
洩恨,難過
任務已經完成,其他（正）
賀槍實彈,害怕
申請已經通過,其他（正）
要把你放下,難過
腳印通往,害怕
豬,生氣
沒走樣,其他（正）
令人暈眩,高興
獨立扶養,害怕
愣愣,其他（負）
徹底放棄,難過
杯水車薪,其他（負）
夠深,其他（正）
無法自理,害怕
頭回,驚訝
被掏光,難過
酒駕,生氣
最危害等級,生氣
誰會相信,其他（負）
人有人道,害怕
迫不及待,高興
捐款,其他（正）
心虛,生氣
^_^,其他（正）
弊案,難過
失了,害怕
失事,生氣
太瘋狂,驚訝
握手言和,高興
儘管,其他（負）
一把抓住我,害怕
事事順心,高興
見不到,難過
珍惜,其他（正）
不常回家,難過
哼,生氣
老母親,害怕
討厭,生氣
不見人影,生氣
海闊天空,其他（正）
理直氣壯,生氣
啞口無言,其他（負）
忽視,難過
人肉,害怕
每天擁有,其他（正）
想不透,害怕
沒有辦法去,生氣
憾事,害怕
但實在,害怕
惹得,難過
我害的,難過
哇嗚,其他（正）
水位直直落,生氣
虔誠,其他（正）
不吉利,其他（負）
關懷,其他（正）
哭哭,難過
濫,生氣
欲擒故縱,其他（負）
勝利,高興
判刑,難過
隨它去,其他（負）
盡快,其他（負）
關愛,高興
怪味,害怕
把關不嚴,生氣
好不容易,其他（負）
凌晨三點多,害怕
停止供水,生氣
滴血,害怕
寒流來襲,生氣
炸掉,害怕
偏見,其他（負）
自知理虧,害怕
不講理,生氣
能力有限,其他（負）
滿天星斗,其他（正）
讓自己更好,其他（正）
沒新招,生氣
狹小的空間,其他（負）
一起混,其他（負）
蠻爽的,高興
多久沒有看到你,難過
幫助別人,其他（正）
半毛錢,其他（負）
能這樣一直下去,高興
變苗條,高興
搖頭嘆息,害怕
反常,害怕
埋了,其他（負）
一臉怪異,其他（負）
緊急疏散,生氣
但願,其他（負）
闖進,其他（負）
相信你,其他（正）
整潔,高興
痛哭,害怕
尋尋覓覓,難過
隔離,其他（負）
最理想,高興
出國,高興
不予回答,其他（負）
關了手機,其他（負）
盯,其他（負）
披露,其他（負）
背離承諾,難過
@@,其他（負）
王八,生氣
幕後操縱,其他（負）
可不是每一個,其他（負）
沒有回,其他（負）
尋仇,其他（負）
新衣,高興
再來做,其他（正）
祝我們,其他（正）
流血,生氣
吃得死死的,生氣
很高興,高興
偏執狂,其他（負）
難以挽救,害怕
掉了,其他（負）
殺案,生氣
很好吃,其他（正）
滿心,高興
滿臉是血,害怕
禮貌,其他（正）
人在哪裡,害怕
喜歡你哪一點,高興
騷擾,生氣
幸運地,其他（正）
沒差,其他（正）
大玩,高興
撂下狠話,難過
見狀,生氣
抨擊,難過
打昏,其他（負）
搞+錯了,生氣
不聽話,難過
提防,其他（負）
難看,其他（負）
冷靜點,其他（負）
食安基金,難過
已經夠了,難過
風險,生氣
撲滅,其他（正）
剪下阿嬤的左腳,害怕
好說話,其他（正）
快死了,生氣
反彈,難過
沒思考能力,其他（負）
五體投地,其他（正）
送,高興
有感情,難過
美人,其他（正）
瞬間,驚訝
寶寶,其他（正）
做愛,其他（負）
滿座,高興
啼笑皆非,其他（負）
太慘,其他（負）
見怪不怪,其他（負）
埋伏,其他（負）
洋洋得意,其他（正）
好的開始,其他（正）
疲累,難過
跳了起來,害怕
款待,其他（正）
負氣,生氣
動脈血管硬化,難過
鏗鏘有力,其他（正）
忽隱忽現,害怕
怎麼不能,生氣
報銷,其他（負）
成人用品,其他（負）
歡笑,高興
良好,其他（正）
抗旱,生氣
恐怖襲擊活動,生氣
不爭氣,其他（負）
一堆,其他（負）
小鹿亂撞,高興
笑翻,高興
震驚,驚訝
問題很嚴重,其他（負）
太遲了,其他（負）
到底怎樣,生氣
排山倒海,害怕
悲憤,生氣
焦心,害怕
身體狀況不是很好,難過
鬧事,害怕
熱淚盈眶,難過
專業形象,其他（正）
命中率高達,其他（正）
幫忙,高興
怪力亂神,生氣
不代表,其他（負）
沒有任何回應,其他（負）
闖進來,其他（負）
古怪,其他（負）
渴望,其他（正）
打斷,生氣
深夜,其他（負）
太扯,生氣
回天乏術,害怕
朝夕相處,其他（正）
移送法辦,其他（負）
命定,其他（負）
不會停止,其他（負）
兩眼亮光,其他（負）
可以一直下去,其他（正）
煩耶,生氣
鎖定,其他（負）
大火,生氣
公然侮辱,難過
殺機,其他（負）
這樣,其他（負）
約吃飯,其他（正）
視死如歸,其他（負）
赫見,驚訝
不要輕易嘗試,害怕
照顧,高興
不言而喻,其他（正）
處理好,其他（正）
搞混,其他（負）
不久的將來,其他（正）
斬妖除魔,其他（正）
握手,其他（正）
修正,其他（正）
自盡,害怕
阿哈,其他（正）
尬車,難過
假面具,生氣
予取予求,難過
謠言,其他（負）
不太會表達情感,其他（正）
栽培,高興
天方夜譚,驚訝
超開心的啦,高興
握拳,其他（正）
超爽der,高興
十大,其他（正）
假掰,其他（負）
下大雨,其他（負）
一點一點的接近,害怕
好好的活下去,其他（正）
啃老族,難過
無可奈何,害怕
多學學,其他（正）
多辛苦,難過
交通方便,其他（正）
守護,其他（正）
童話風格,其他（正）
背部涼涼,害怕
崩跌,其他（負）
都行,其他（正）
裝作,其他（負）
發生關係,其他（負）
喝了酒,其他（負）
鋒利的刀刃,害怕
奢侈,其他（負）
一切都很順利,其他（正）
性生活不協調,難過
擴大舉行,其他（正）
好化解,其他（正）
你不現身,其他（負）
晨浴,其他（正）
健康狀況良好,其他（正）
深深希望,生氣
荒唐,生氣
怪東西,其他（負）
空了,其他（負）
擅長,其他（正）
有點誇張,其他（負）
掃了大家的興,難過
怎麼都沒有,生氣
唬小,生氣
哭得太慘,難過
大聲咆哮,難過
