大受好評,高興
罵了,生氣
比較暗,其他（負）
維護,高興
生氣,難過
冷冷,害怕
飢餓受凍,害怕
還願,高興
羞澀,其他（負）
蠻喜歡,高興
樂於助人,高興
盲人,害怕
貼心,高興
好講話,其他（正）
淡定,其他（正）
隱隱傳來,害怕
哭了,難過
無法挽回,難過
遍尋不著,難過
實力堅強,高興
往往比,其他（負）
查緝不力,難過
異想天開,其他（負）
疏忽,其他（負）
太早,其他（負）
哭亡,其他（負）
挖苦,其他（負）
濺血,生氣
獰笑,其他（負）
不肯,其他（負）
輕易相信,其他（負）
白癡,生氣
肌溶解,生氣
時間晚了,其他（負）
打手,難過
干,生氣
畢竟,其他（負）
陰陽二仙,害怕
感覺變了,難過
賄賂,難過
痛哭流涕,害怕
悠悠哉哉,高興
泡在電腦桌前,其他（負）
好想哭,難過
動力,其他（正）
白皙,其他（正）
務實,其他（正）
素行不良,難過
死亡多時,害怕
出動,其他（負）
打拼,其他（正）
入不敷出,害怕
白目,生氣
吼著,其他（負）
最令人難過,難過
如臨,其他（負）
飆粗口,生氣
還是可以笑,難過
假日,其他（正）
不耐,其他（負）
崩╰(〒皿〒)╯潰,生氣
都沒有了,難過
強勢,其他（負）
明亮,其他（正）
肏,生氣
有了起色,其他（正）
就那樣了,其他（負）
寫生,其他（正）
哭了起來,難過
補槍,其他（負）
誠懇,高興
秒回,高興
小菜一疊,其他（正）
受限於,其他（負）
...,其他（負）
樂觀,高興
頭七,其他（負）
捨不得,難過
收穫滿滿,其他（正）
滔滔不決,其他（負）
完全不能溝通,其他（負）
燒了,其他（負）
像狗,害怕
平淡,其他（負）
好夥伴,其他（正）
被激,生氣
獨力照顧,害怕
有效,高興
壓力更大,其他（負）
傳出,驚訝
笑答,高興
陽間,害怕
入榜,高興
偷來的,生氣
經濟壓力蠻重,其他（負）
拆除,其他（負）
一肚子火,生氣
精明,其他（負）
互相排斥,其他（負）
我就知道,生氣
送~,其他（正）
全心全意,其他（正）
沒有誰敢,其他（負）
怎麼會,其他（負）
一路做下去,其他（正）
體質靈敏,生氣
笑笑,其他（正）
萬事小心,害怕
花錢消災,其他（正）
漫天,其他（負）
真摯,其他（正）
吃人,害怕
寵物,其他（正）
護佑,其他（正）
緝捕,其他（正）
不客氣的,難過
床戰,其他（負）
至少,其他（正）
忘了,其他（負）
又遇上,其他（負）
很快樂,高興
痠麻,生氣
等待,其他（負）
見諒,其他（負）
沒一個感激,其他（負）
感情的事沒有對錯,難過
最後一秒,害怕
支援,高興
做錯,其他（負）
瞬間就停了,害怕
不想放棄,其他（正）
雙下巴,害怕
操,生氣
才注意到,驚訝
想休假,害怕
想罵,生氣
了許久,其他（負）
要過年了,高興
但你沒有,生氣
疾病接踵而至,害怕
髒話,生氣
不良,其他（負）
缺水,生氣
給予祝福,其他（正）
從遠到近很快,害怕
付點代價,其他（負）
幹掉,其他（負）
搓揉,其他（負）
笑稱,高興
魔鬼,其他（負）
好好休息,其他（正）
玩具,高興
英靈,害怕
健康亮紅燈,害怕
出入複雜,其他（負）
呼喚,其他（正）
發現不對,害怕
放棄很多機會,難過
批,難過
困惑,其他（負）
黑暗裡,害怕
燙手山芋,難過
衝擊,其他（負）
亂甩,其他（負）
史上留名,其他（正）
照到紫外線,其他（負）
爭艷,其他（正）
抓的緊緊的,其他（負）
白眼,生氣
豪邁,其他（正）
好多了,其他（正）
一點意義都沒有,生氣
無法自拔,難過
反噬,害怕
最甜蜜,高興
好好聽你,高興
不足,難過
入侵,其他（負）
著急,害怕
逮捕歸案,高興
胸有成竹,其他（正）
自卑,害怕
皇室,其他（正）
啊啊啊,其他（正）
欺侮,難過
深化,其他（正）
生怕,害怕
罰站,難過
就地埋葬,害怕
藏匿,其他（負）
已經分手,難過
安份,其他（正）
啃咬,害怕
趕緊,害怕
沒想到,驚訝
流血過多致死,生氣
做義工,高興
疑心病,其他（負）
我愛你,高興
出現紅疹,生氣
好壞參半,其他（負）
罪名成立,其他（負）
祭五臟府,其他（正）
出問題,生氣
更不可能,其他（負）
長的可愛,其他（正）
林阿嬤,生氣
沒動腦,其他（負）
新身份,其他（正）
追著人跑,害怕
懷有身孕,高興
控,生氣
懷恨在心,難過
告慰,高興
通體舒暢,其他（正）
玩得,高興
欲罷不能,其他（正）
要幹嘛,其他（負）
沒有傷口,其他（正）
談何容易,害怕
結束了,難過
那麼陰,害怕
隨便講,生氣
濺血校園,生氣
愉悅,高興
罹難者,害怕
一不留神,害怕
青春痘,其他（負）
睡過頭,其他（負）
探望,其他（正）
為我好,其他（負）
山妖,害怕
第一次戀愛,高興
白皙無瑕,其他（正）
拜個,其他（正）
禍從口出,生氣
沾沾自喜,高興
提點,其他（正）
每送,生氣
是你沒有,其他（負）
騙人,生氣
休假,其他（正）
危險,其他（負）
冒出濃濃白煙,生氣
添購,其他（正）
魔鬼身材,高興
該認清,生氣
太嚴肅,其他（負）
擊退,其他（正）
很自然,其他（正）
謹言慎行,生氣
譴責,難過
你變了,難過
擱置,其他（負）
變得很精,生氣
不須指望,其他（負）
毫無作為,難過
直盯著,其他（負）
喪葬,害怕
逼得,害怕
說教,其他（負）
過敏,難過
粉絲,其他（正）
沒有+人,其他（負）
你全拿走,難過
天災,害怕
很小心,害怕
很雜,其他（負）
不要做傻事,害怕
僅存,其他（正）
省得,其他（負）
腹部痙攣,生氣
又如何,生氣
再也見不到,難過
揮一揮手,其他（正）
要檢討的是,其他（負）
引誘,其他（負）
睜大眼,害怕
蓬勃發展,高興
車速快,生氣
還難,其他（負）
最佳,其他（正）
尖銳,生氣
在意,其他（負）
沒什麼,其他（負）
完整家庭,其他（正）
羞愧,難過
錯過,害怕
殺戮,害怕
還沒來得及,害怕
一走百了,其他（負）
反咬,難過
樂開懷,高興
獲獎,其他（正）
別人都可以,生氣
腐敗,其他（負）
等到,其他（負）
謊報,生氣
找得到,其他（正）
指甲彩繪,其他（正）
殊不知,驚訝
被車撞死,害怕
放任,其他（負）
和我打招呼,高興
過於,其他（負）
準確命中,高興
重要的人,其他（正）
被控,其他（負）
殺手,生氣
停擺,其他（負）
道德責任,其他（負）
全壘打,高興
應召,其他（負）
丟在地上,其他（負）
皮在癢,生氣
放不下心,害怕
突然間,驚訝
痛心,害怕
打氣,高興
建議,其他（正）
小菜一碟,其他（正）
強忍,難過
散盡家產,害怕
速速退去,其他（負）
被批,難過
雄才大略,高興
快速累積,其他（正）
不得而,其他（負）
驚駭,害怕
婚姻,其他（正）
貪戀,生氣
花這麼長時間,難過
怎麼不想想,生氣
自傷,其他（負）
十分滿意,高興
走音,其他（負）
一路好走,其他（正）
賞花,其他（正）
就走了,難過
大礙,其他（負）
信用額度已透支,生氣
還是可以,其他（正）
正襟危坐,其他（正）
不歡而散,難過
無法置信,驚訝
默默地,難過
討回公道,難過
被抓,其他（負）
反嗆,難過
沉入大海,其他（負）
自私自利,生氣
無法查覺,驚訝
殘缺,其他（負）
隨興,其他（正）
否定同性戀,其他（負）
沒品,生氣
軟土深掘,生氣
巧合,其他（正）
千千萬萬,其他（負）
不解,其他（負）
丟官,害怕
以免觸法,其他（負）
回心轉意,其他（正）
加班,其他（負）
慎選,其他（正）
涉案,其他（負）
沒交過男友,驚訝
自在,高興
良咒,其他（正）
角質,其他（負）
好刺眼,其他（負）
並沒有,其他（負）
困擾,其他（負）
斥喝,難過
一時好奇,其他（負）
之外,其他（負）
不可思議,驚訝
上鎖,其他（負）
之夜,其他（正）
忠實,其他（正）
抹煞,其他（負）
不親,難過
嘴臉,生氣
可處,其他（負）
疼命命,其他（正）
聽不下去,難過
疾駛,害怕
察覺,驚訝
不見,難過
接受,其他（正）
經典,高興
動容,高興
藏在,其他（負）
病了,其他（負）
不亮或沒開,害怕
欺負人,難過
最熱情,高興
合我胃,其他（正）
突如其來,驚訝
騙觀光客,生氣
這麼久,難過
冤魂,害怕
斷線,其他（負）
巨獸,其他（負）
幫兇,其他（負）
平常不會有人,害怕
抗議,生氣
喜愛,高興
不耐煩,生氣
吵的很,其他（負）
誤以為,其他（負）
初步研判,其他（負）
背後,其他（負）
猛獸,其他（負）
歡喜,高興
等了你,生氣
根本沒法,其他（負）
太淺,其他（負）
陰溝裡翻船,其他（負）
精液,其他（負）
良善,高興
自嘲,其他（正）
傻b,生氣
走的時候,難過
利用別人,生氣
耽誤我,難過
不堪入目,害怕
自己陪著我自己,其他（正）
人氣飆升,其他（正）
附和,其他（正）
難保,其他（負）
屍臭,害怕
趕出門,生氣
顏色瞧瞧,其他（負）
母親,其他（正）
卻不陪,難過
要不然,其他（負）
快跟我來,害怕
有感地震,生氣
生日,高興
被擄,生氣
引起,其他（負）
手感發燙,其他（正）
不要想太多,其他（正）
卡彈,生氣
更愛自己,其他（負）
不想再,難過
跑了,害怕
粗茶淡飯,其他（正）
快樂許多,高興
探探,其他（正）
尋找下個,難過
生效,其他（正）
臨時抱佛腳,其他（負）
很酷,其他（正）
貶低,其他（負）
不蘇湖,難過
簡短有力,其他（正）
等了那麼久,難過
按喇叭,其他（負）
庇護住所,其他（負）
求診未果,害怕
掉以輕心,其他（負）
運用,其他（正）
立馬,其他（正）
挖角,其他（正）
把脈,其他（正）
傳奇,高興
反倒,生氣
陪你去逛,高興
揮刀,害怕
好不好,其他（正）
沒有精神,難過
豪雨,其他（負）
無確切證據,其他（負）
堅強一點,其他（正）
確保,高興
避重就輕,其他（負）
跳票,難過
精神虐待,難過
難道還要,生氣
凶狠,其他（負）
最後道別,難過
應下架,難過
空無+一人,害怕
血癌,害怕
時髦,其他（正）
屬於自己的,其他（正）
屁用,其他（負）
不求快,其他（正）
不敢找,害怕
回禮,其他（正）
少給我一點希望,難過
留在自己,其他（正）
釘子戶,其他（負）
大爆笑,高興
離我而去,難過
看不見,其他（負）
下課,高興
大少爺,高興
蓋魂,其他（負）
滿臉哀傷,害怕
賜給,高興
看起來好好吃,高興
沒那個臉,難過
不諱,其他（負）
奶粉錢,其他（正）
連莊,高興
曖昧,其他（負）
幫助,高興
要死了,害怕
昂貴,其他（負）
避開,其他（負）
二話不說,其他（負）
欸,驚訝
特殊,其他（負）
引發各界議論,難過
不像想的那麼容易,其他（負）
享年,害怕
極端思想,其他（負）
情緒躁動,難過
沒好好利用,其他（負）
什麼也得不到,生氣
背脊一陣發麻,害怕
來回踱步,害怕
感興趣,高興
痛宰,其他（負）
為了怕,害怕
助益,其他（正）
很多女孩喜歡你,其他（正）
想睡,其他（負）
凶猛,其他（負）
走錯,其他（負）
不是沒有發生過,其他（負）
開個玩笑,其他（負）
並沒有不一樣,其他（負）
賴到,生氣
不詳,其他（負）
犯法,其他（負）
一片漆黑,生氣
不需要知道,生氣
神佛,其他（正）
一嗆,其他（負）
寬拓無涯,其他（正）
吊車尾,其他（負）
無法保持冷靜,害怕
怪病纏身,害怕
緊急會議,生氣
記不太住,其他（負）
瞬間消失,生氣
不怎麼正經,其他（負）
贊+助,其他（正）
陰陽眼,害怕
也從不,其他（負）
幻覺,其他（負）
父母打小孩,生氣
滅團,其他（負）
還沒,其他（負）
最幸運,其他（正）
尋根溯源,其他（正）
怎麼開始,驚訝
不敢前進,害怕
滾出去,生氣
蹤影,其他（負）
想衝,其他（正）
有任何後援,其他（負）
一口氣,其他（正）
很嚴重,其他（負）
很厲害,其他（正）
吐了一地,害怕
終於能明白,其他（負）
冤枉,難過
亂走,其他（負）
萬歲萬歲萬萬歲,其他（正）
鬼壓床,害怕
征服全球,其他（正）
生不逢辰,難過
團團包圍,其他（負）
疫情,生氣
紛紛,其他（正）
憂鬱纏身,害怕
水鬼,害怕
吉祥如意,其他（正）
心好空,難過
賠上,害怕
顯瘦,其他（正）
義舉,高興
太過,其他（負）
很氣,難過
人潮,其他（正）
把我掐死,生氣
淒厲哭聲,害怕
在那邊,生氣
見死不救,難過
笑咪咪,高興
儘管你明白,難過
沒事了,其他（正）
閃失,其他（負）
有錢,其他（正）
造成老花眼,生氣
誘惑,其他（負）
忙到半夜,難過
打哈欠,其他（負）
有種不要,生氣
受困,生氣
而逝,其他（負）
怎麼都,其他（負）
鬼,其他（負）
碰的一聲,害怕
一一低頭,害怕
找碴,生氣
不錯看,其他（正）
跑百米,高興
未果,其他（負）
家家有本難念的經,難過
妖孽,生氣
掩埋,害怕
生命無價,害怕
不適合生存,其他（負）
招搖撞騙,生氣
相敬如賓,高興
女生該做,其他（負）
不顧一切,其他（正）
啾啾,高興
很傷心,害怕
找不到,其他（負）
陷太深,難過
歐趴,高興
厲鬼,害怕
顯眼,其他（負）
賠你,其他（負）
不值得,難過
好歹也有,難過
非常辛苦,難過
幾乎沒有人來,其他（負）
病癒後,高興
不理,其他（負）
墓園,害怕
赫然發現,驚訝
忍受,難過
啜泣,難過
goodbye,難過
啊咧,驚訝
藥物治療,難過
不知,驚訝
滿意外,驚訝
便捷,其他（正）
沒有交情,其他（負）
救人,害怕
不治身亡,害怕
真的很痛,難過
躲掉,其他（負）
癌症,生氣
完善,其他（正）
要小心,生氣
爛人,生氣
成功騙過,其他（負）
救了,其他（正）
柺杖,其他（負）
快速上手,其他（正）
半夜,其他（負）
論及婚嫁,其他（正）
完成,其他（正）
威嚇,生氣
喘口氣,害怕
吞沒,其他（負）
我們的錯,害怕
露出馬腳,生氣
拍拍屁股走人,生氣
有感而發,難過
蹉跎,難過
糟了,害怕
拯救,其他（正）
政治壓力介入,難過
暴走,其他（負）
盧了,其他（負）
半天,其他（負）
沒結帳,其他（負）
就跑了,害怕
眼睛一陣模糊,難過
好還要更好,高興
才怪,其他（負）
笑,高興
致癌,生氣
絕對不會,生氣
滿床是血,生氣
穿得美美的,高興
均安,高興
開始動工,其他（正）
死刑,難過
沒人懂我,難過
心滿意足,高興
像棉花一樣柔,其他（正）
實在太多了,其他（負）
被看穿,其他（負）
穿門而入,害怕
快跑,害怕
分居,害怕
長腿,其他（正）
可以不要,其他（負）
喬裝,其他（負）
驚恐,害怕
嘲諷,其他（負）
不聲張自己的經歷,其他（正）
偷,難過
無他,其他（正）
到處都是,其他（負）
世界毀滅,生氣
何樂而不為,高興
天下無不散的筵席,難過
燈塔,其他（正）
衝衝看,其他（正）
軟綿綿,其他（正）
學習獨立,難過
襲擊,害怕
肥宅,生氣
棄甲曳兵,其他（負）
媒體參觀,高興
突遭,難過
戒備,其他（正）
後悔,害怕
眼尖發現,其他（負）
報恩,其他（正）
不忍心,害怕
銳減,害怕
拋媚眼,其他（正）
漲幅,難過
感到驚訝,驚訝
被騙,生氣
無法改變,其他（負）
搬離,其他（負）
未料,驚訝
十分悲痛,害怕
不重視,生氣
吠得更兇,害怕
訴苦,難過
急奔,害怕
平安結束,其他（正）
不重要,其他（負）
兩+眼開開,害怕
剩下什麼,其他（負）
明明白白,其他（負）
失去很多,難過
人氣,其他（正）
陰暗的,害怕
抖,害怕
相當,其他（正）
不想讓我睡覺,其他（負）
彈性疲乏,其他（負）
偷看,害怕
兩光,生氣
慶祝,高興
一個人靜靜,其他（負）
絕版,其他（正）
驚慌,害怕
！！！,高興
以後不會再,其他（負）
大腿,其他（負）
怎麼可能喜歡我,難過
偷偷喜歡,高興
前兆,其他（負）
畢業旅行,高興
沒帶半毛錢,其他（負）
曾經有,難過
過度沉迷,其他（負）
懶得,其他（負）
用用看,其他（正）
不能解釋,其他（負）
轟出去,生氣
振作起來,其他（正）
累壞,難過
崇洋媚外,生氣
沒有信心,害怕
舉債上限,難過
派頭,其他（正）
才知道,驚訝
蒙羞,害怕
不可考,其他（負）
隨緣,難過
耳鳴,害怕
迷思,其他（負）
關說,難過
自由勳章,高興
各自的東西,其他（負）
滿好的,高興
就得配合,生氣
會更好嗎,害怕
查扣,其他（負）
都來了,其他（正）
浪費我,生氣
懸殊,其他（負）
箇中辛酸,難過
起火燃燒,生氣
大玩自拍,其他（負）
不持久,難過
活在當下,其他（正）
不熟,其他（負）
最熱的一年,生氣
大病一場,難過
追到,其他（負）
飛奔,其他（負）
使命必達,其他（正）
禮讓,高興
想買,高興
多可笑,生氣
超低價,其他（正）
很不爽,生氣
恐怖分子,生氣
怕受傷,害怕
沒有最好,其他（負）
聰明伶俐,其他（正）
人死,其他（負）
置之不理,難過
愚蠢,生氣
非常暗,害怕
迷惑,其他（負）
話都說不出來,害怕
當初,其他（負）
落海,害怕
不放心,害怕
俗仔,生氣
獸慾,其他（負）
救助金,害怕
希望我可以,其他（正）
血跡,生氣
輕易走進,其他（負）
這玩意兒,其他（負）
歡迎,高興
合理合情,其他（正）
調漲,難過
問題,其他（負）
太閒,生氣
槍套,害怕
毫不領情,難過
離譜,生氣
再認真點,難過
強制安置,難過
很倒楣,難過
鮮明,其他（正）
陪伴,高興
洞察了一切,其他（正）
大力稱讚,高興
聽不見,其他（負）
督促,難過
沒有出賽機會,害怕
咄咄逼人,其他（負）
富足,高興
忙不過來,其他（負）
替代品,生氣
花費龐大,害怕
不能少,其他（正）
中獎了,其他（正）
繁瑣,其他（負）
黑眼圈,其他（負）
送給,高興
過世了,難過
急忙,害怕
經濟疲弱,難過
討伐聲浪,難過
刻意,其他（負）
吊扣,其他（負）
追債,生氣
停頓,其他（負）
搞壞,其他（負）
熱烈,高興
去日本玩,其他（正）
：））,高興
抽動,其他（負）
不管如何,其他（負）
逗趣,其他（正）
親手結束,害怕
迷成,其他（負）
成名,高興
穩定工作,其他（正）
對我溫柔,其他（正）
懷恨,生氣
死因,害怕
滾回去,生氣
更糟糕的是,害怕
結婚多年,高興
對我的照顧,其他（正）
走投無路,害怕
遊戲,其他（正）
得罪不起,害怕
拖著疲憊的身體,難過
行徑,其他（負）
氣絕身亡,害怕
慘灰,其他（負）
原地盤桓,難過
沒有辦法,其他（負）
引發,其他（負）
太囂張,難過
整個人又,其他（負）
一生一世,其他（正）
不管他,其他（負）
眼睛都要張不開,害怕
很樂,高興
僵持,其他（負）
性愛,高興
消失無蹤,其他（負）
暈眩,害怕
地域概念,其他（正）
午夜,其他（負）
進出警局,難過
摟摟抱抱,高興
不管了,生氣
也不是這樣子,生氣
年邁,害怕
得不償失,難過
打針,害怕
氣沖沖,難過
喘氣,其他（負）
戳破,其他（負）
我不會為了,其他（負）
短命,害怕
消遣,高興
超乎,驚訝
總統,其他（正）
較為不便,其他（負）
請求妳,難過
勃然大怒,生氣
戀愛,高興
熬夜,其他（負）
劇烈,其他（負）
最誠懇,高興
覆核,其他（負）
發揚光大,其他（正）
淚水,難過
不負責,生氣
氣得,生氣
敗興而歸,難過
事關,難過
行事小心,其他（負）
遲疑,其他（負）
摸摸牠,其他（正）
苦苦等待,難過
迅雷不及掩+耳,驚訝
是你吧,高興
大火吞噬,生氣
很煩躁,生氣
為什麼不知道,其他（負）
這種小事,生氣
被劃傷,生氣
精神科,其他（負）
笑話,其他（正）
更認識了,其他（正）
沒有離開過,其他（正）
更複雜,其他（負）
被襲擊,害怕
始終想著你,難過
賤嘴,生氣
死在,其他（負）
竊聽,其他（負）
跟蹤狂,其他（負）
亂說,生氣
倒下,害怕
依舊沒有,其他（負）
等他的消息,害怕
通順,其他（正）
深夜外出,其他（負）
我知道妳在想什麼,其他（正）
太晚,害怕
改善,高興
罪行,生氣
長髮白衣女子,害怕
奇怪的是,害怕
搜索令,其他（負）
更離譜的是,驚訝
倔強,難過
挨罰,其他（負）
趕走,難過
令人雀躍,高興
行凶,生氣
嘔,其他（負）
回頭找我,其他（負）
未察覺,其他（負）
性命難保,生氣
年紀大,害怕
快回家去,其他（負）
老了,害怕
自主神經失調,害怕
血肉,害怕
蚊子,生氣
想起來,其他（正）
招呼也不打,其他（負）
刺激性食物,其他（負）
別擔心,其他（正）
激情野戰,驚訝
求診,害怕
收起玩鬧心,其他（正）
一直住在我心中,難過
白痴,生氣
老毛病,生氣
工作狂,害怕
找我一起去,其他（正）
試圖,其他（正）
見證,其他（正）
捲入,害怕
延燒,生氣
見識,其他（正）
悼念,害怕
再怎麼,其他（負）
明明就很普通,其他（負）
養小鬼,害怕
免擔心,其他（正）
不可思義,驚訝
手槍,害怕
不能疏忽,害怕
要幸福,其他（正）
好勝心強,其他（負）
丟下不管,其他（負）
不要去,其他（負）
出奇幽默,其他（負）
想起他,其他（負）
口若懸河,其他（負）
多休息,其他（正）
被搶先一步,生氣
帥多,其他（正）
撫摸,其他（正）
功力大增,其他（正）
靠杯,生氣
束手就擒,高興
嚴厲拒絕,生氣
創個人生涯新高,高興
退票,其他（負）
我喜歡,高興
閒閒沒事,其他（正）
祝您,高興
已經不是這麼重要,其他（負）
肆虐,其他（負）
成家,其他（正）
外遇,生氣
轟動,驚訝
吹狗螺,害怕
寂靜,其他（負）
顯顯威風,其他（負）
逃跑,生氣
如同放死,其他（負）
誇大,其他（負）
不愉快,生氣
回老家,其他（正）
斷裂,其他（負）
笑著,高興
傻瓜,難過
付不起,難過
家境不錯,其他（正）
醒醒吧,其他（負）
再說,其他（負）
百般推辭,害怕
三姑六婆,其他（負）
為什麼要選在,生氣
都不該,其他（負）
不必在意,其他（正）
背水一戰,害怕
沒出事,其他（正）
氣喘吁吁,其他（負）
向前行,其他（正）
不知道該怎麼說,其他（負）
傷殘,難過
滴淚,難過
不同種族,高興
殘軀,害怕
很暖,其他（正）
哭出聲來,難過
有禮貌,其他（正）
擤鼻涕,其他（負）
多運動,高興
人都會變,生氣
天王老子,其他（負）
誣指,生氣
不知道怎麼辦,難過
WTF,生氣
拍謝,難過
別放棄,生氣
差點把手機摔,生氣
自己有如空氣,難過
搶占,其他（正）
抓人,難過
絆倒,其他（負）
早睡早起,其他（正）
不翼而飛,驚訝
可惜的是,難過
該不會,其他（負）
永遠不知道,其他（負）
很快就會好了,其他（正）
狂推,高興
加油打氣,高興
血花,害怕
潰堤,難過
做禮拜,其他（正）
很感動,高興
好無聊,其他（負）
不能說太多,害怕
笑了一下,高興
機車,生氣
單獨留下來,生氣
喘息,其他（負）
想補眠,難過
享受這一切,高興
一昧的,其他（負）
宵夜,其他（負）
精神錯亂,生氣
發現你連,生氣
細腰,其他（正）
再見,難過
勒戒所,其他（負）
黑白不分,難過
捐給,其他（正）
抬頭一看,驚訝
獄友,其他（負）
難以,其他（負）
搶到,其他（正）
雜亂,其他（負）
再衰,其他（負）
竊賊,其他（負）
不能動,害怕
成天,其他（負）
全職照護孩子,其他（正）
蛆蟲,害怕
願意對,高興
路霸,生氣
不要再,難過
出紕漏,難過
寬鬆認定,其他（負）
複雜,其他（負）
重罪,其他（負）
喪生,害怕
大愛的精神,高興
臉色,其他（負）
太幽默,其他（正）
要進去關了,難過
死寂,害怕
壯年,高興
你老木,生氣
搶劫,害怕
砍,害怕
奸巧,生氣
店家都關了,害怕
自然老化,害怕
往生,害怕
下了最後通碟,生氣
遇害,害怕
損血,害怕
擠乳溝,其他（負）
切勿,其他（負）
脹痛,生氣
赫然,驚訝
他媽,生氣
連續殺人,害怕
祝我,其他（正）
好端端的怎麼會,其他（負）
土製改造手槍,害怕
現採,其他（正）
破局,難過
都不行,其他（負）
問自己,害怕
無法如願,害怕
相約,其他（正）
彷彿能,其他（正）
探頭察看,害怕
卻,害怕
尿布,其他（負）
QAQ,難過
生態毀滅,生氣
坑人,生氣
胡扯,其他（負）
染患,生氣
碰碰響,害怕
怒喝,生氣
制伏,高興
壓制在地,其他（負）
私底下,其他（負）
並沒有感覺,難過
好巧不巧,驚訝
逃過一劫,高興
積善無數,其他（正）
擦著眼淚,難過
很想,高興
很久沒睡,其他（負）
怒嗆,生氣
受害,生氣
年輕生命,高興
更快速,其他（正）
收驚,害怕
不甘+心,生氣
擊敗,高興
好人,其他（正）
仗著,難過
沉寂,其他（負）
精神異常,害怕
軍規,其他（正）
是件好事,其他（正）
很怪,其他（負）
好了,其他（正）
好亂,生氣
興趣缺缺,其他（負）
好事,其他（正）
很急,害怕
太久沒見面,難過
貧困,難過
一股異味,難過
強大火力,害怕
肚子還是飽的,其他（正）
超乎我的想像,驚訝
頻頻致謝,高興
煩,生氣
高不成低不就,其他（負）
跳出來,其他（負）
轟垮,其他（正）
那些傢伙,生氣
卻認為,其他（負）
軒然大波,難過
喝碗魚湯吧～,高興
他人精子,生氣
全力支持,高興
成效不彰,其他（負）
慰問,害怕
理清思緒,其他（正）
這種地方,其他（負）
和平相處,其他（正）
演哪齣啊,生氣
苦吞,害怕
吃頓大餐,高興
最偉大,其他（正）
貴人在幫助,其他（正）
狂撈,其他（正）
一陣暈眩,害怕
>_<,難過
釋懷,高興
馬子,其他（負）
罵小孩,難過
成就感,其他（正）
該去哪就去哪,難過
搞到,其他（負）
來不及說,難過
怒吼,生氣
混蛋,生氣
稍縱即逝,難過
小小幸福,高興
祈求,其他（正）
調查,其他（負）
遷離,其他（負）
低收入戶,害怕
用眼過度,其他（負）
眼周疼痛,生氣
遲遲的不敢,其他（負）
一起去面對,其他（正）
很慘,難過
冷+不防,驚訝
超大雨,其他（負）
騙人的,生氣
傳染病,生氣
老爸不是李嘉誠,生氣
搞不定,其他（負）
美麗收在心裡,其他（正）
伴手禮,其他（正）
扣了,其他（負）
視力衰退,生氣
窩居,害怕
怒告,生氣
通緝犯,其他（負）
渾渾噩噩,其他（負）
成就,高興
壞笑,其他（正）
過得下去,其他（正）
生回來,高興
看看妳,其他（負）
塞滿冰塊,其他（負）
不要靠近,害怕
免疫力下降,生氣
幾可亂真,其他（負）
差點沒,其他（負）
更慘的是,害怕
正經八百,其他（正）
疤痕,其他（負）
不易排出體外,生氣
不管,其他（負）
大欺小,生氣
匪夷所思,害怕
離職,其他（負）
最喜歡吃,高興
學到,其他（正）
玩了好久,其他（正）
出事了,害怕
太可愛,其他（正）
偷竊,生氣
